r_ID,Status_Description,MCAT,GPA_Science,GPA_Overall,CASPer,Gender,Ethnicity
1300,Reject Incomplete,506,3.75,3.81,-0.29,Female,African American
1301,Reject Incomplete,498,3.64,3.65,,Female,Asian
1302,Reject Before Interview,504,3.83,3.89,1.1,Female,White/Caucasian
1303,Reject Before Interview,507,2.94,3.1,-0.16,Male,Hispanic
1304,Reject Before Interview,504,3.58,3.73,1.04,Male,Asian
1305,Reject After Interview,519,4,3.94,-0.51,Male,White/Caucasian
1306,Reject After Interview,518,4,4,0.05,Male,Asian
1307,Reject Incomplete,490,3.27,3.54,-0.8,Male,Multiple
1308,Reject Before Interview,511,3.49,3.61,-0.75,Female,Asian
1309,Reject Before Interview,502,2.99,3.3,-0.63,Female,African American
1310,Reject Incomplete,507,3.95,3.94,-0.64,Female,African American
1311,Withdrawn Through Match,504,4,4,0.02,Female,Hispanic
1312,Reject Before Interview,515,3.39,3.56,1.25,Male,Asian
1313,Reject Before Interview,513,3.68,3.71,0.81,Male,Asian
1314,Matriculated,504,3.68,3.61,-2.17,Female,Hispanic
1315,Reject After Interview,515,4,4,1.12,Male,Asian
1316,Reject Before Interview,504,3.84,3.87,1.12,Female,White/Caucasian
1317,Reject Before Interview,502,2.24,2.8,0.3,Female,African American
1318,Reject Incomplete,496,3.72,3.74,-0.07,Male,Hispanic
1319,Reject Before Interview,516,3.15,3.33,0.75,Male,White/Caucasian
1320,Reject Before Interview,494,3.54,3.62,-0.29,Female,Asian
1321,Reject Incomplete,491,2.57,2.63,,Male,Asian
1322,Reject Before Interview,503,3.83,3.86,-1.24,Female,White/Caucasian
1323,Reject Incomplete,504,3.62,3.71,-0.59,Male,Asian
1324,Reject Before Interview,509,3.67,3.82,-0.6,Female,Asian
1325,Reject Before Interview,515,3.33,3.53,-0.56,Male,White/Caucasian
1326,Reject Incomplete,515,3.6,3.83,1.46,Male,Asian
1327,Reject Before Interview,500,3.31,3.67,2.26,Female,Hispanic
1328,Reject After Interview,508,3.26,3.49,1.34,Female,Asian
1329,Reject Incomplete,520,3.92,3.86,-1.49,Male,Asian
1330,Reject Incomplete,490,3.34,3.56,-0.6,Female,African American
1331,Reject Incomplete,491,2.86,3.28,1.15,Female,Hispanic
1332,Offer Declined,516,4,4,1.15,Female,Asian
1333,Reject Before Interview,505,3.57,3.63,-1.65,Male,Asian
1334,Reject Before Interview,510,3.6,3.73,0.57,Male,Asian
1335,Reject Before Interview,501,3.52,3.52,-2.19,Male,African American
1336,Reject Before Interview,504,3.07,3.25,-0.52,Female,African American
1337,Reject Before Interview,507,3.57,3.68,1.37,Female,Asian
1338,Reject Before Interview,519,3.77,3.9,0.6,Female,Asian
1339,Reject Before Interview,505,3.95,3.97,-2.24,Male,White/Caucasian
1340,Reject Before Interview,509,3.77,3.81,0.11,Female,White/Caucasian
1341,Reject Before Interview,493,3.91,3.92,-0.04,Female,Hispanic
1342,Reject Incomplete,508,3.66,3.64,-0.89,Male,White/Caucasian
1343,Reject Before Interview,502,3.66,3.68,0.08,Female,Hispanic
1344,Reject Before Interview,497,3.7,3.84,0.6,Female,White/Caucasian
1345,Reject After Interview,515,3.77,3.86,-1.81,Male,White/Caucasian
1346,Waitlist Declined,515,3.69,3.83,,Female,White/Caucasian
1347,Reject Before Interview,507,3.72,3.78,-0.29,Female,Asian
1348,Reject Incomplete,495,3.74,3.71,0,Male,White/Caucasian
1349,Reject Incomplete,504,3.37,3.65,0.13,Female,Hispanic
1350,Reject Before Interview,509,3.43,3.42,1.58,Female,Asian
1351,Reject Before Interview,507,3.45,3.69,0.26,Female,Asian
1352,Reject Incomplete,514,3.54,3.65,1.82,Male,Asian
1353,Reject Before Interview,514,3.64,3.81,-1.06,Male,Asian
1354,Reject Incomplete,479,3.26,3.57,-0.5,Female,Hispanic
1355,Withdrawn Through Match,522,4,3.97,0.97,Male,Asian
1356,Withdrawn by School,517,3.91,3.96,,Female,White/Caucasian
1357,Matriculated,508,3.66,3.76,-0.07,Female,White/Caucasian
1358,Reject Before Interview,512,3.98,3.99,0.09,Female,Asian
1359,Withdrawn After Acceptance,518,3.58,3.72,0.67,Female,Hispanic
1360,Reject Before Interview,521,4,4,1.19,Female,Asian
1361,Matriculated,508,3.52,3.63,0,Male,White/Caucasian
1362,Reject Before Interview,503,3.39,3.55,0.2,Female,Asian
1363,Reject Before Interview,493,2.9,2.94,0.67,Female,Asian
1364,Reject After Interview,517,3.93,3.96,0.12,Male,White/Caucasian
1365,Reject Before Interview,518,3.59,3.7,0.3,Male,Asian
1366,Reject After Interview,508,3.65,3.82,-1.25,Female,Hispanic
1367,Prelim Reject,,3.7,3.61,0.91,Male,White/Caucasian
1368,Reject Before Interview,499,3.18,3.46,-0.72,Male,White/Caucasian
1369,Reject Before Interview,506,3.29,3.56,1.59,Female,Hispanic
1370,Reject After Interview,503,4,4,-0.2,Female,African American
1371,Reject Incomplete,504,3.69,3.73,0.01,Male,White/Caucasian
1372,Reject Before Interview,507,3.99,3.99,-2.39,Male,White/Caucasian
1373,Withdrawal Before Interview,521,3.99,3.99,0.61,Female,White/Caucasian
1374,Reject Incomplete,519,4,4,-1.07,Male,White/Caucasian
1375,Reject Before Interview,493,3.04,3.33,-0.2,Female,Multiple
1376,Reject After Interview,508,3.94,3.9,-0.83,Male,White/Caucasian
1377,Reject Before Interview,496,3.15,3.25,0.24,Male,Hispanic
1378,Withdrawal Before Interview,520,3.98,3.99,0.61,Male,Asian
1379,Reject Incomplete,498,3.1,3.3,,Male,Asian
1380,Reject Before Interview,500,3.89,3.95,1.27,Female,White/Caucasian
1381,Withdrawn Through Match,507,3.89,3.91,-0.02,Female,African American
1382,Reject Incomplete,520,3.27,3.43,0.2,Female,Asian
1383,Reject After Interview,505,3.26,3.55,-0.73,Male,White/Caucasian
1384,Reject Before Interview,511,3.26,3.68,0.37,Female,Hispanic
1385,Reject Before Interview,514,3.76,3.76,-0.09,Male,White/Caucasian
1386,Reject After Interview,510,3.46,3.81,-0.16,Female,White/Caucasian
1387,Reject Incomplete,,3.64,3.73,0.19,Male,White/Caucasian
1388,Reject Before Interview,505,3.68,3.72,1.16,Male,Asian
1389,Reject Before Interview,504,3.73,3.87,-0.51,Female,White/Caucasian
1390,Reject Incomplete,514,3.89,3.87,,Male,White/Caucasian
1391,Reject Before Interview,496,2.91,2.92,-2.33,Female,Asian
1392,Reject Before Interview,505,3.9,3.91,0.69,Male,Hispanic
1393,Reject Before Interview,508,3.66,3.56,-1.84,Male,White/Caucasian
1394,Reject Before Interview,515,3.92,3.95,0.2,Male,White/Caucasian
1395,Reject Incomplete,511,3.96,3.97,-0.9,Male,White/Caucasian
1396,Reject Incomplete,,3.66,3.74,,Decline to Answer,Unreported
1397,Matriculated,508,3.99,3.99,-0.34,Male,White/Caucasian
1398,Matriculated,505,3.19,3.43,-0.48,Male,White/Caucasian
1399,Reject Before Interview,505,3.05,3.33,-0.73,Female,Hispanic
1400,Reject Incomplete,514,3.78,3.73,-0.25,Male,White/Caucasian
1401,Reject Incomplete,483,3,3.02,,Female,African American
1402,Reject Incomplete,505,3.44,3.61,0.75,Male,White/Caucasian
1403,Reject Incomplete,,4,4,,Male,White/Caucasian
1404,Reject Incomplete,507,3.51,3.59,,Female,White/Caucasian
1405,Reject Incomplete,,3.63,3.76,,Female,Asian
1406,Reject Before Interview,515,4,4,0.78,Female,White/Caucasian
1407,Reject Incomplete,518,4,3.94,,Female,Asian
1408,Matriculated,505,3.71,3.38,-1.31,Female,White/Caucasian
1409,Reject Before Interview,504,2.85,3.11,,Female,Unreported
1410,Withdrawn After Acceptance,524,4,4,-0.24,Male,Hispanic
1411,Reject Before Interview,518,3.58,3.74,,Female,White/Caucasian
1412,Withdrawn After Acceptance,519,4,4,-0.23,Female,Asian
1413,Reject Before Interview,512,3.27,3.52,-0.75,Male,White/Caucasian
1414,Reject Before Interview,497,4,4,0.13,Male,White/Caucasian
1415,Reject Before Interview,509,3.67,3.81,-0.15,Female,White/Caucasian
1416,Reject Before Interview,499,2.71,3.01,-1.2,Female,White/Caucasian
1417,Matriculated,516,3.47,3.59,0.29,Female,Asian
1418,Reject Incomplete,494,3.83,3.9,-0.95,Female,Asian
1419,Reject Incomplete,,3.94,3.9,,Male,White/Caucasian
1420,Withdrawn Through Match,522,3.78,3.86,1.5,Female,White/Caucasian
1421,Withdrawal Before Interview,488,2.94,3.27,0.02,Female,African American
1422,Reject After Interview,518,3.73,3.8,0.19,Female,White/Caucasian
1423,Reject Before Interview,502,3.51,3.54,-1.25,Male,Asian
1424,Reject Incomplete,496,3.51,3.59,-0.72,Male,Asian
1425,Reject Before Interview,510,3.53,3.74,-1.22,Male,Multiple
1426,Reject Incomplete,491,3.31,3.36,-2.24,Male,African American
1427,Reject Before Interview,497,3.83,3.78,-0.05,Female,Asian
1428,Reject Incomplete,507,3.82,3.8,-0.61,Male,Asian
1429,Matriculated,512,4,4,-0.95,Male,White/Caucasian
1430,Reject Before Interview,499,3.08,3.41,-1.25,Male,Multiple
1431,Reject Before Interview,506,3.92,3.94,-1.02,Male,White/Caucasian
1432,Reject Before Interview,511,3.82,3.87,-0.29,Female,Asian
1433,Reject Before Interview,514,3.8,3.86,-0.21,Male,Asian
1434,Reject Incomplete,,3.99,3.99,,Male,Unreported
1435,Reject Before Interview,,3.84,3.93,0.56,Male,White/Caucasian
1436,Reject Incomplete,,3.85,3.85,,Male,White/Caucasian
1437,Reject Incomplete,512,3.87,3.83,,Male,White/Caucasian
1438,Reject Before Interview,492,3.37,3.52,0.53,Female,Hispanic
1439,Matriculated,506,3.96,3.98,0.02,Male,White/Caucasian
1440,Reject Incomplete,491,3.16,3.26,-1.07,Female,African American
1441,Reject Incomplete,511,3.45,3.69,0.5,Female,Hispanic
1442,Withdrawn Through Match,518,3.88,3.88,1.02,Male,White/Caucasian
1443,Waitlist Declined,509,3.99,3.99,-0.13,Female,White/Caucasian
1444,Reject After Interview,508,3.95,3.96,0.2,Female,Asian
1445,Reject Before Interview,491,3.69,3.78,-0.51,Female,Asian
1446,Reject Before Interview,516,3.79,3.9,-0.73,Male,Asian
1447,Reject Before Interview,499,3.45,3.69,1.25,Female,Hispanic
1448,Reject Before Interview,516,4,4,0.69,Female,Asian
1449,Reject After Interview,509,3.38,3.53,2.07,Female,Asian
1450,Reject Incomplete,492,3.09,3.44,-0.65,Male,White/Caucasian
1451,Reject Incomplete,502,3.74,3.77,,Female,White/Caucasian
1452,Reject Incomplete,517,4,3.9,1.92,Male,Hispanic
1453,Waitlist Declined,514,4,4,0.96,Female,White/Caucasian
1454,Reject Before Interview,507,3.94,3.97,0.26,Female,Asian
1455,Reject Before Interview,509,3.34,3.54,-0.57,Female,White/Caucasian
1456,Reject Before Interview,514,3.73,3.88,0.11,Female,White/Caucasian
1457,Reject Before Interview,501,3.03,3.01,-0.02,Male,Hispanic
1458,Withdrawal Before Interview,511,3.7,3.78,0.28,Female,Hispanic
1459,Reject Before Interview,500,3.37,3.38,-0.53,Male,Hispanic
1460,Reject Before Interview,515,3.41,3.36,-0.41,Male,Unreported
1461,Reject Before Interview,488,3,3.34,-1.94,Female,African American
1462,Reject Before Interview,517,4,4,1.11,Female,Multiple
1463,Reject Before Interview,502,3.27,3.41,0.4,Female,African American
1464,Reject Before Interview,504,3.16,3.02,,Female,African American
1465,Reject Incomplete,493,3.03,3.27,-1.07,Female,Multiple
1466,Reject Before Interview,,3.54,3.62,-1.29,Female,White/Caucasian
1467,Withdrawal Before Interview,,3.51,3.73,-0.49,Female,Hispanic
1468,Withdrawn After Acceptance,523,4,4,-0.07,Female,Asian
1469,Reject Before Interview,490,3.71,3.72,0.54,Female,African American
1470,Withdrawn Through Match,505,3.77,3.84,-0.94,Male,African American
1471,Reject After Interview,523,3.91,3.89,-0.95,Female,Multiple
1472,Withdrawn After Acceptance,511,3.84,3.91,0.44,Female,African American
1473,Reject Before Interview,504,3.59,3.67,0.45,Male,Asian
1474,Withdrawn Through Match,505,3.67,3.74,0.83,Male,White/Caucasian
1475,Reject Before Interview,511,3.89,3.92,-0.65,Male,Asian
1476,Reject Before Interview,506,3.37,3.46,1.24,Male,Asian
1477,Reject Incomplete,,2.6,2.96,0.87,Male,Hispanic
1478,Reject Before Interview,511,3.69,3.77,-0.4,Female,Hispanic
1479,Withdrawal Before Interview,507,3.73,3.85,0.78,Female,White/Caucasian
1480,Reject Before Interview,511,3.41,3.59,-0.73,Male,White/Caucasian
1481,Reject Incomplete,,3.45,3.61,1.45,Female,Asian
1482,Waitlist Declined,514,4,4,-0.52,Female,Hispanic
1483,Reject Before Interview,485,2.77,3.26,0.67,Female,Hispanic
1484,Reject Incomplete,502,3.6,3.73,,Female,White/Caucasian
1485,Reject Incomplete,487,2.51,3.17,,Female,Hispanic
1486,Reject After Interview,515,3.93,3.98,0.28,Female,Asian
1487,Reject Before Interview,511,3.65,3.7,-1.31,Male,Hispanic
1488,Reject Incomplete,499,3.9,3.95,0.27,Female,Asian
1489,Reject Before Interview,508,3.71,3.79,-1.77,Female,Asian
1490,Reject Before Interview,,3.65,3.82,0.19,Female,Hispanic
1491,Reject Before Interview,500,3.87,3.9,-1.83,Male,Asian
1492,Reject Before Interview,488,2.75,3.09,-1.13,Female,African American
1493,Matriculated,507,3.9,3.94,-0.9,Male,Asian
1494,Offer Declined,510,3.79,3.88,-0.51,Female,African American
1495,Reject Before Interview,514,4,3.97,-0.42,Male,White/Caucasian
1496,Reject Before Interview,519,3.39,3.45,1.12,Male,Asian
1497,Reject Incomplete,493,3.78,3.85,-1.44,Female,Unreported
1498,Matriculated,501,3.78,3.88,,Female,African American
1499,Prelim Reject,507,4,3.97,-0.46,Female,Asian
1500,Reject Before Interview,507,3.77,3.73,0.96,Male,White/Caucasian
1501,Reject Before Interview,502,3.17,3.55,0.24,Female,White/Caucasian
1502,Reject Incomplete,,3.81,3.9,,Female,Asian
1503,Withdrawal Before Interview,520,4,4,-0.19,Female,Asian
1504,Reject Before Interview,513,3.61,3.68,,Male," Hispanic, Latino, or of Spanish origin; Mexican/Chicano"
1505,Reject Before Interview,511,3.9,3.9,0.13,Male,Hispanic
1506,Reject Before Interview,512,3.75,3.61,0.06,Male,White/Caucasian
1507,Reject Before Interview,508,3.18,3.6,0.64,Male,White/Caucasian
1508,Reject Incomplete,501,3.37,3.53,-0.28,Female,White/Caucasian
1509,Reject Before Interview,513,3.87,3.85,0.6,Male,White/Caucasian
1510,Reject Incomplete,489,3.2,3.42,-0.18,Male,Hispanic
1511,Reject Before Interview,512,3.74,3.74,-1.25,Male,African American
1512,Reject Before Interview,504,3.29,3.53,0.22,Female,White/Caucasian
1513,Reject Before Interview,503,3.58,3.75,-1.82,Male,Hispanic
1514,Reject Before Interview,509,3.27,2.97,-0.36,Male,White/Caucasian
1515,Reject Before Interview,501,3.8,3.78,1.04,Female,White/Caucasian
1516,Reject Before Interview,502,3.47,3.7,0.66,Male,Unreported
1517,Reject Incomplete,487,2.59,2.94,-1.38,Female,White/Caucasian
1518,Reject Before Interview,,2.52,2.68,0.34,Female,African American
1519,Reject After Interview,505,3.82,3.87,-0.27,Female,Asian
1520,Reject Incomplete,494,3.49,3.62,,Female,Asian
1521,Reject Incomplete,518,3.97,3.94,,Male,White 
1522,Reject Incomplete,506,3.66,3.69,-0.91,Female,African American
1523,Withdrawn Through Match,505,3.73,3.83,-1.33,Male,White/Caucasian
1524,Reject Before Interview,509,3.64,3.83,1.04,Female,Asian
1525,Reject Before Interview,502,3.87,3.92,-1.07,Female,White/Caucasian
1526,Reject Before Interview,498,3.64,3.72,-2.98,Male,Hispanic
1527,Reject Before Interview,506,3.78,3.75,-2.61,Female,Asian
1528,Reject Incomplete,503,3.51,3.58,,Male,Hispanic
1529,Reject Before Interview,506,3.85,3.92,0.51,Female,White/Caucasian
1530,Reject Before Interview,517,3.71,3.81,-1.18,Male,White/Caucasian
1531,Reject After Interview,524,4,4,-0.59,Male,Asian
1532,Reject Before Interview,512,3.04,3.46,-0.42,Male,White/Caucasian
1533,Withdrawn After Acceptance,517,3.37,3.45,1.25,Male,Asian
1534,Reject Before Interview,503,3.46,3.53,1.08,Male,Asian
1535,Reject Before Interview,498,3.73,3.8,-1.86,Female,Asian
1536,Reject After Interview,502,3.88,3.92,-1.02,Male,Hispanic
1537,Reject Before Interview,498,3.2,3.28,-1.22,Male,Hawaiian/Pacific Islander
1538,Reject Before Interview,510,3.86,3.92,-0.32,Male,White/Caucasian
1539,Withdrawal Before Interview,511,3.7,3.77,-0.07,Male,Asian
1540,Reject Before Interview,517,3.58,3.72,-0.23,Female,Unreported
1541,Reject Before Interview,509,3.16,3.25,0.27,Female,Asian
1542,Reject After Interview,515,3.64,3.67,-0.26,Male,White/Caucasian
1543,Reject Incomplete,497,2.6,2.96,0.28,Female,African American
1544,Reject Before Interview,509,3.14,3.35,0.01,Male,African American
1545,Reject After Interview,509,3.93,3.96,0.97,Female,Multiple
1546,Reject Before Interview,507,3.71,3.79,-0.19,Female,White/Caucasian
1547,Reject Incomplete,507,3.42,3.47,0.37,Female,Asian
1548,Reject Before Interview,,3.21,3.52,-1.33,Female,White/Caucasian
1549,Withdrawn Through Match,505,4,4,-1.74,Male,Asian
1550,Reject Before Interview,,3.28,3.5,0.1,Female,Asian
1551,Reject Incomplete,519,4,4,,Male,White/Caucasian
1552,Reject Before Interview,503,3.73,3.86,-0.04,Female,Asian
1553,Reject Incomplete,514,4,3.96,-0.19,Female,African American
1554,Reject Before Interview,512,3.11,3.35,-0.99,Male,White/Caucasian
1555,Reject Incomplete,,3.19,3.42,-0.14,Male,Multiple
1556,Reject Incomplete,509,3.44,3.53,-1.35,Female,Hispanic
1557,Reject Before Interview,510,4,3.98,0.29,Male,White/Caucasian
1558,Withdrawn After Acceptance,519,4,4,-0.73,Male,White/Caucasian
1559,Reject Before Interview,491,2.48,2.8,,Male,White/Caucasian
1560,Withdrawn After Acceptance,524,4,4,0.78,Male,Asian
1561,Reject Before Interview,495,2.89,3.46,-0.44,Female,White/Caucasian
1562,Withdrawn After Acceptance,526,4,4,0.86,Male,Unreported
1563,Reject Incomplete,500,3.24,3.26,,Male,Unreported
1564,Reject Before Interview,508,3.17,3.28,0.68,Female,Asian
1565,Reject Incomplete,517,4,3.88,,Female,White/Caucasian
1566,Withdrawn Through Match,504,3.75,3.88,1.16,Female,African American
1567,Reject Before Interview,,2.23,2.63,-0.93,Female,Hispanic
1568,Reject Incomplete,,2.89,3.32,,Female,Asian
1569,Reject Before Interview,513,4,3.99,,Female,White 
1570,Reject Before Interview,503,3.95,3.98,0.29,Female,White/Caucasian
1571,Reject Before Interview,500,3.21,3.59,-1.26,Female,African American
1572,Reject Incomplete,487,3.28,3.38,-1.3,Female,African American
1573,Reject Before Interview,504,3.81,3.89,-0.71,Female,White/Caucasian
1574,Reject Incomplete,518,3.89,3.89,,Female,White 
1575,Prelim Reject,509,3.55,3.64,-1.17,Female,African American
1576,Withdrawal Before Interview,517,3.42,3.6,,Female,Asian
1577,Reject After Interview,505,3.62,3.53,-0.54,Male,Hispanic
1578,Reject Before Interview,495,3.67,3.8,-0.87,Male,White/Caucasian
1579,Reject Before Interview,509,3.55,3.67,-1.31,Male,Asian
1580,Withdrawn Through Match,514,3.72,3.74,1.3,Male,White/Caucasian
1581,Reject Incomplete,512,3.6,3.71,-0.94,Male,White/Caucasian
1582,Reject Before Interview,505,3.69,3.86,0.54,Female,Unreported
1583,Reject Before Interview,508,3.74,3.85,-2.08,Female,Hispanic
1584,Offer Declined,517,4,4,-0.31,Male,White/Caucasian
1585,Reject Before Interview,512,3.96,3.97,0.35,Female,White/Caucasian
1586,Reject Incomplete,519,3.82,3.89,0.26,Male,White/Caucasian
1587,Reject Before Interview,500,3.62,3.67,1.3,Male,Hispanic
1588,Reject Before Interview,500,3.23,3.5,-0.04,Female,White/Caucasian
1589,Reject Before Interview,496,3.69,3.75,-0.21,Male,Asian
1590,Reject Before Interview,503,3.29,3.58,-0.6,Female,African American
1591,Withdrawal Before Interview,,3.4,3.65,-0.64,Female,White/Caucasian
1592,Reject Incomplete,498,3.47,3.62,-1.28,Male,White/Caucasian
1593,Reject Before Interview,515,4,4,-0.14,Female,Asian
1594,Matriculated,507,3.39,3.57,,Female,White/Caucasian
1595,Withdrawn Through Match,509,3.61,3.7,0.8,Male,African American
1596,Reject Before Interview,516,3.95,3.94,-0.91,Male,White/Caucasian
1597,Reject Before Interview,512,3.95,3.96,0.45,Female,Asian
1598,Reject Before Interview,518,4,4,0.09,Male,White/Caucasian
