Random Unique Identifier,Admissions Decision,MCAT,GPA_Overall_Sci,Overall GPA,GPA_Grad_Total,Casper Score,Gender/Sex,Race/Ethnicity
8527,Rejected without Interview,518,3.78,3.89,,-0.94,Female,White/Caucasian
8593,Alternate Pool/Waitlist,508,3.82,3.89,,0.08,Female,Hispanic
8662,Declined Admissions Offer,515,3.9,3.89,,-0.44,Male,Hispanic
8746,Rejected without Interview,522,3.79,3.89,,-1.12,Male,White/Caucasian
8804,Rejected without Interview,500,3.84,3.89,,-1.48,Male,White/Caucasian
8862,Rejected without Interview,505,3.81,3.89,,0.16,Female,White/Caucasian
8944,Rejected without Interview,516,3.88,3.89,,-1.05,Male,White/Caucasian
8993,Rejected without Interview,503,3.86,3.89,,-0.65,Female,Asian
9056,Offered Admissions-Matriculated,515,3.77,3.89,4,0.95,Female,Asian
9072,Rejected without Interview,511,3.73,3.89,,-0.32,Male,White/Caucasian
9179,Rejected without Interview,516,3.8,3.89,,0.91,Female,Asian
9199,Rejected without Interview,505,3.94,3.89,,0.78,Male,White/Caucasian
9276,Rejected without Interview,513,3.83,3.89,,0.53,Female,White/Caucasian
9332,Offered Admissions-Matriculated,514,3.78,3.89,,1.16,Male,White/Caucasian
9403,Rejected without Interview,510,3.87,3.89,3.63,,Male,Asian
9411,Rejected without Interview,507,3.92,3.89,,0.84,Female,White/Caucasian
9413,Withdrew Application After Interview,514,3.8,3.89,,-0.99,Female,Asian
9608,Rejected without Interview,503,3.91,3.89,,0.27,Female,White/Caucasian
9777,Declined Admissions Offer,513,3.87,3.89,,0.99,Male,African American
9784,Rejected without Interview,506,4,3.89,,1.26,Male,White/Caucasian
9894,Declined Admissions Offer,515,3.72,3.89,,1.03,Male,White/Caucasian
9920,Offered Admissions-Matriculated,506,3.86,3.89,,-1.06,Female,African American
10048,Declined Admissions Offer,509,3.93,3.89,,-0.2,Male,Hispanic
10088,Rejected without Interview,511,3.94,3.89,,,Female,Hispanic
10293,Rejected without Interview,515,3.84,3.89,3.91,0.75,Male,White/Caucasian
10383,Rejected without Interview,506,3.74,3.89,,-0.51,Female,White/Caucasian
10506,Rejected without Interview,496,3.86,3.89,,-0.51,Female,Hispanic
10579,Rejected without Interview,513,3.84,3.89,,-1.55,Male,White/Caucasian
10703,Rejected without Interview,500,3.86,3.89,,0.95,Male,Hispanic
10829,Rejected without Interview,510,3.95,3.89,,1,Male,White/Caucasian
10907,Rejected without Interview,508,3.84,3.89,,-0.57,Female,White/Caucasian
10928,Rejected without Interview,491,4,3.89,,-2.04,Male,Hispanic
11014,Withdrew Application from Alternate Pool,518,3.7,3.89,,-0.26,Male,White/Caucasian
11035,Rejected without Interview,505,3.76,3.89,,1.68,Male,Asian
11037,Rejected without Interview,504,3.82,3.89,,-2.04,Female,African American
11160,Rejected without Interview,,3.94,3.89,,-0.62,Male,Asian
11296,Rejected without Interview,506,3.82,3.89,,,Male,Asian
11298,Rejected without Interview,509,3.82,3.89,,,Female,Asian
11410,Rejected without Interview,496,3.87,3.89,3.89,-0.1,Female,White/Caucasian
11538,Rejected without Interview,510,3.83,3.89,,0.7,Female,Asian
11547,Rejected without Interview,506,3.85,3.89,,0.67,Female,Multiple
11640,Rejected without Interview,505,3.84,3.89,,,Female,African American
6212,Withdrew Application After Interview,513,3.74,3.88,,-0.29,Male,Hispanic
6230,Withdrew Application After Interview,507,3.83,3.88,,-2.26,Male,White/Caucasian
6239,Withdrew Application After Interview,512,3.81,3.88,,-0.89,Female,White/Caucasian
6352,Alternate Pool/Waitlist,511,3.91,3.88,,0.58,Male,White/Caucasian
6354,Withdrew Application After Interview,513,3.82,3.88,,0.88,Female,White/Caucasian
6381,Rejected without Interview,510,3.83,3.88,,-0.79,Male,White/Caucasian
6492,Offered Admissions-Matriculated,513,3.86,3.88,,0.3,Male,White/Caucasian
6553,Offered Admissions-Matriculated,511,3.89,3.88,,0.74,Female,White/Caucasian
6572,Rejected without Interview,505,3.8,3.88,,-1.25,Female,Asian
6608,Rejected without Interview,507,3.91,3.88,,-1.03,Male,Hispanic
6629,Rejected without Interview,496,3.71,3.88,,-0.34,Male,White/Caucasian
6653,Rejected without Interview,496,3.7,3.88,,-0.57,Female,Asian
6687,Rejected without Interview,511,3.78,3.88,,-0.15,Male,White/Caucasian
6902,Rejected without Interview,519,3.74,3.88,,0.69,Female,Asian
6929,Rejected without Interview,508,3.78,3.88,,0.02,Female,White/Caucasian
6946,Rejected without Interview,514,3.88,3.88,,0.17,Female,Asian
7008,Rejected without Interview,512,3.82,3.88,,-1.56,Female,Asian
7073,Rejected without Interview,511,3.81,3.88,,0.81,Female,Multiple
7126,Rejected without Interview,508,3.79,3.88,4,0.75,Female,Asian
7143,Withdrew Application After Interview,511,3.82,3.88,,0.08,Male,White/Caucasian
7163,Rejected without Interview,514,3.8,3.88,,-0.23,Female,White/Caucasian
7175,Rejected without Interview,503,3.85,3.88,,-1.68,Female,Asian
7198,Rejected without Interview,514,3.83,3.88,3.93,-2,Female,Asian
7214,Rejected without Interview,511,3.99,3.88,,-2.07,Male,Asian
7274,Rejected without Interview,502,3.77,3.88,,-0.77,Male,White/Caucasian
7322,Rejected without Interview,512,3.86,3.88,,2.07,Female,Asian
7351,Rejected without Interview,518,3.86,3.88,,-0.06,Male,White/Caucasian
7397,Rejected without Interview,513,3.83,3.88,,-0.25,Male,White/Caucasian
7475,Rejected without Interview,505,3.83,3.88,,0.66,Female,Asian
7537,Rejected without Interview,506,3.84,3.88,,0.59,Female,Asian
7551,Rejected without Interview,500,3.75,3.88,4,-0.37,Female,Asian
7562,Alternate Pool/Waitlist,517,3.86,3.88,,0.48,Male,Multiple
7638,Rejected without Interview,501,3.84,3.88,3.88,-1.47,Female,White/Caucasian
7657,Rejected without Interview,515,3.84,3.88,,-1.21,Male,White/Caucasian
7658,Rejected without Interview,507,3.87,3.88,,0.44,Female,Multiple
7675,Rejected without Interview,506,3.85,3.88,,-0.42,Female,Asian
7788,Declined Admissions Offer,512,3.84,3.88,,1.78,Female,White/Caucasian
7793,Rejected without Interview,499,3.8,3.88,,-0.34,Male,Hispanic
7870,Rejected without Interview,502,3.91,3.88,,,Male,Multiple
7873,Rejected without Interview,523,3.8,3.88,,0.04,Male,White/Caucasian
7957,Rejected without Interview,510,3.86,3.88,,-0.32,Female,White/Caucasian
8018,Rejected without Interview,517,3.79,3.88,,1.02,Female,White/Caucasian
8069,Rejected without Interview,517,3.74,3.88,,0.7,Male,White/Caucasian
8108,Rejected without Interview,512,3.79,3.88,,-1.27,Male,Asian
8117,Rejected without Interview,500,3.73,3.88,,-2.79,Female,White/Caucasian
8296,Declined Admissions Offer,515,3.9,3.88,,2.29,Male,Asian
8499,Rejected without Interview,508,3.71,3.88,4,0.18,Male,Asian
8511,Rejected without Interview,499,3.83,3.88,,-1.86,Female,Asian
8530,Withdrew Application After Interview,512,3.85,3.88,,-0.9,Female,Hispanic
8588,Rejected without Interview,509,3.75,3.88,,0.51,Female,White/Caucasian
8600,Rejected without Interview,502,3.8,3.88,,0.22,Female,Asian
8617,Rejected without Interview,520,3.82,3.88,,-1.64,Male,Asian
8637,Rejected without Interview,508,3.79,3.88,,1.13,Male,White/Caucasian
8730,Rejected without Interview,510,3.8,3.88,3.8,0.52,Female,Asian
8754,Rejected without Interview,507,3.95,3.88,,0.51,Female,Asian
8854,Declined Admissions Offer,516,3.83,3.88,,0.3,Male,Hispanic
8878,Rejected without Interview,519,3.84,3.88,,-1.2,Female,Asian
8885,Declined Admissions Offer,505,3.67,3.88,4,-1.17,Female,African American
8887,Rejected without Interview,510,3.81,3.88,,-0.07,Female,White/Caucasian
9002,Offered Admissions-Matriculated,513,4,3.88,3.64,0.04,Male,White/Caucasian
9113,Rejected without Interview,516,3.92,3.88,,0.86,Female,Unreported
9139,Rejected without Interview,509,3.81,3.88,,-0.65,Male,Asian
9153,Rejected without Interview,505,3.85,3.88,,-0.23,Male,White/Caucasian
9239,Rejected without Interview,514,3.84,3.88,,-0.62,Male,White/Caucasian
9244,Rejected without Interview,510,3.83,3.88,,-1.12,Male,Asian
9246,Rejected without Interview,513,3.84,3.88,,0.38,Male,Asian
9268,Withdrew Application Before Interview,512,3.84,3.88,,-0.34,Female,Asian
9343,Rejected without Interview,506,3.81,3.88,,0.18,Female,White/Caucasian
9352,Declined Admissions Offer,524,3.81,3.88,,1.41,Female,White/Caucasian
9417,Rejected without Interview,521,3.78,3.88,,-0.76,Male,White/Caucasian
9489,Rejected without Interview,516,3.86,3.88,,0.59,Female,White/Caucasian
9492,Rejected without Interview,515,3.8,3.88,3.87,-0.42,Female,White/Caucasian
9507,Rejected without Interview,486,3.78,3.88,,,Female,White/Caucasian
9529,Rejected without Interview,515,3.78,3.88,,0.66,Female,Asian
9774,Rejected without Interview,514,3.73,3.88,,1.16,Female,White/Caucasian
9797,Rejected without Interview,500,3.83,3.88,,-0.52,Male,Hispanic
9820,Rejected without Interview,,3.75,3.88,,0.93,Female,Hispanic
9824,Rejected without Interview,522,3.91,3.88,4,,Male,White/Caucasian
10094,Withdrew Application After Interview,520,3.84,3.88,,0,Male,White/Caucasian
10178,Rejected without Interview,509,3.85,3.88,,-0.71,Female,White/Caucasian
10228,Withdrew Application After Interview,503,3.71,3.88,,0.33,Female,Hispanic
10258,Rejected without Interview,510,3.78,3.88,,0.92,Male,Asian
10268,Rejected without Interview,502,3.82,3.88,,-1.93,Male,Hispanic
10274,Rejected without Interview,510,3.82,3.88,,0.34,Female,White/Caucasian
10324,Offered Admissions-Matriculated,511,3.82,3.88,3.86,0.69,Female,Hispanic
10343,Rejected without Interview,505,4,3.88,,-1.7,Male,Hispanic
10501,Rejected without Interview,508,3.83,3.88,,-0.26,Female,African American
10505,Rejected without Interview,512,3.83,3.88,,-0.87,Female,Asian
10528,Rejected without Interview,506,3.8,3.88,,-0.74,Male,Asian
10673,Rejected without Interview,516,3.84,3.88,3.89,-0.94,Male,White/Caucasian
10777,Rejected without Interview,506,3.76,3.88,3.73,1.08,Female,Multiple
10976,Rejected After Interviewer,513,3.83,3.88,,-0.06,Female,African American
11455,Rejected without Interview,502,3.89,3.88,,0.08,Male,Asian
11465,Rejected without Interview,510,3.84,3.88,,-0.69,Male,Hispanic
11501,Rejected without Interview,511,3.79,3.88,,0.61,Male,Asian
6262,Withdrew Application After Interview,518,3.93,3.87,,-1.32,Male,African American
6284,Withdrew Application After Interview,504,3.88,3.87,,-0.92,Female,Hispanic
6326,Rejected without Interview,509,3.9,3.87,,-1.21,Female,Asian
6346,Offered Admissions-Matriculated,507,3.77,3.87,,1.74,Female,White/Caucasian
6349,Rejected without Interview,514,3.73,3.87,,-0.22,Female,Asian
6410,Rejected without Interview,511,3.73,3.87,3.86,0.72,Female,Unreported
6432,Rejected without Interview,516,3.81,3.87,,-0.51,Female,Asian
6460,Rejected without Interview,506,3.66,3.87,,-1,Female,White/Caucasian
6516,Rejected without Interview,509,3.66,3.87,,1.25,Female,Asian
6550,Rejected without Interview,515,3.93,3.87,,-0.22,Male,White/Caucasian
6695,Rejected without Interview,504,3.84,3.87,,0.38,Female,Asian
6894,Rejected without Interview,506,3.82,3.87,4,-0.4,Female,Asian
6972,Rejected without Interview,510,3.78,3.87,,1.25,Female,White/Caucasian
6982,Rejected without Interview,515,3.82,3.87,,,Male,White/Caucasian
7014,Rejected without Interview,507,3.79,3.87,,0.66,Male,Asian
7217,Rejected without Interview,506,3.84,3.87,,0.22,Female,Asian
7233,Withdrew Application After Interview,521,3.85,3.87,,-0.03,Female,Hispanic
7262,Rejected without Interview,511,3.78,3.87,,0,Female,Asian
7272,Rejected without Interview,522,3.67,3.87,,,Female,White/Caucasian
7310,Withdrew Application from Alternate Pool,516,3.8,3.87,,1.19,Female,Asian
7340,Rejected without Interview,503,3.79,3.87,,-0.04,Female,Hispanic
7382,Declined Admissions Offer,509,3.81,3.87,,1.05,Female,Hispanic
7384,Rejected without Interview,501,3.94,3.87,,-1.58,Female,White/Caucasian
7453,Offered Admissions-Matriculated,515,3.95,3.87,,0.5,Male,Asian
7489,Declined Admissions Offer,519,3.82,3.87,,0.56,Male,White/Caucasian
7495,Rejected without Interview,504,3.8,3.87,,-0.31,Female,Asian
7597,Rejected without Interview,505,3.82,3.87,,0.25,Female,Asian
7667,Rejected without Interview,510,3.79,3.87,,1.35,Male,Asian
7684,Rejected without Interview,509,3.78,3.87,,1.7,Female,Asian
7698,Rejected without Interview,503,3.78,3.87,,-2.17,Male,White/Caucasian
7758,Rejected without Interview,490,3.88,3.87,,1.58,Female,White/Caucasian
7813,Rejected without Interview,510,3.78,3.87,,0.29,Male,White/Caucasian
7875,Rejected without Interview,507,3.76,3.87,,1.37,Female,Asian
7880,Rejected without Interview,508,3.78,3.87,,0.74,Female,White/Caucasian
7923,Offered Admissions-Matriculated,511,3.89,3.87,,1.98,Male,White/Caucasian
7960,Declined Admissions Offer,515,3.74,3.87,,0.98,Male,White/Caucasian
7980,Declined Admissions Offer,518,3.79,3.87,,0.22,Female,White/Caucasian
7999,Rejected without Interview,512,3.81,3.87,,-1.7,Female,White/Caucasian
8066,Rejected without Interview,513,3.83,3.87,,0.54,Female,White/Caucasian
8139,Rejected without Interview,517,3.82,3.87,,,Male,White/Caucasian
8201,Rejected without Interview,507,3.56,3.87,4,-0.15,Female,White/Caucasian
8207,Rejected without Interview,518,3.83,3.87,,-0.42,Female,Multiple
8218,Rejected without Interview,510,4,3.87,,-1.56,Male,Asian
8307,Rejected without Interview,515,3.78,3.87,,0,Male,Asian
8349,Offered Admissions-Matriculated,505,3.81,3.87,,-0.56,Female,Hispanic
8433,Rejected without Interview,510,3.81,3.87,,-1.64,Male,White/Caucasian
8442,Declined Admissions Offer,513,3.89,3.87,,-0.43,Male,Hispanic
8484,Rejected without Interview,510,3.83,3.87,,0.86,Male,Asian
8489,Withdrew Application Before Interview,507,3.79,3.87,,0.11,Female,Asian
8535,Declined Admissions Offer,506,3.8,3.87,,-0.12,Female,Hispanic
8573,Rejected without Interview,503,3.71,3.87,4,-0.57,Female,White/Caucasian
8592,Offered Admissions-Matriculated,516,3.89,3.87,,1.76,Male,Asian
8625,Rejected without Interview,504,3.85,3.87,,-2.63,Female,White/Caucasian
8696,Withdrew Application from Alternate Pool,518,3.78,3.87,,0.23,Male,White/Caucasian
8703,Withdrew Application Before Interview,517,3.71,3.87,,1.93,Male,White/Caucasian
8802,Rejected without Interview,505,3.86,3.87,,,Female,Asian
8923,Rejected without Interview,506,3.78,3.87,,-1.41,Female,White/Caucasian
8952,Rejected without Interview,507,3.88,3.87,,-0.4,Female,Asian
9020,Declined Admissions Offer,509,3.7,3.87,,-1.13,Male,Multiple
9081,Rejected without Interview,514,3.82,3.87,,-0.76,Male,Asian
9143,Rejected without Interview,520,3.72,3.87,,-1.41,Male,Asian
9182,Declined Admissions Offer,513,3.83,3.87,,0.59,Female,Asian
9207,Rejected without Interview,504,3.8,3.87,,1.03,Female,White/Caucasian
9286,Rejected without Interview,521,3.96,3.87,,-0.29,Male,White/Caucasian
9367,Rejected without Interview,511,3.82,3.87,,0.04,Female,African American
9476,Rejected without Interview,513,3.83,3.87,,-0.39,Male,White/Caucasian
9543,Rejected without Interview,513,3.84,3.87,,-0.27,Female,Hispanic
9549,Declined Admissions Offer,517,3.7,3.87,,1.98,Female,White/Caucasian
9592,Rejected without Interview,505,3.71,3.87,,0.47,Female,Asian
9624,Offered Admissions-Matriculated,509,3.82,3.87,,0.1,Male,Hispanic
9656,Offered Admissions-Matriculated,512,3.8,3.87,,-0.7,Female,Asian
9684,Withdrew Application After Interview,519,3.7,3.87,,0.51,Male,White/Caucasian
9711,Rejected without Interview,509,3.84,3.87,,1.67,Female,Asian
9801,Rejected without Interview,513,3.7,3.87,4,-0.04,Male,Asian
9951,Rejected without Interview,512,3.71,3.87,,1.1,Female,White/Caucasian
9997,Rejected without Interview,491,3.85,3.87,,-0.06,Female,White/Caucasian
10027,Offered Admissions-Matriculated,510,3.83,3.87,,0.28,Male,Hispanic
10073,Rejected without Interview,511,3.64,3.87,,0.96,Female,White/Caucasian
10220,Rejected without Interview,511,3.82,3.87,,0.66,Female,White/Caucasian
10385,Declined Admissions Offer,511,3.85,3.87,,-0.95,Female,African American
10504,Withdrew Application Before Interview,,3.93,3.87,,-0.37,Male,Asian
10549,Rejected without Interview,483,3.82,3.87,,0.34,Male,White/Caucasian
10674,Rejected without Interview,511,3.79,3.87,,0.25,Male,White/Caucasian
10687,Rejected without Interview,500,3.88,3.87,,-0.95,Female,Asian
10996,Rejected without Interview,494,3.84,3.87,,,Male,African American
11075,Rejected without Interview,511,3.75,3.87,,0.1,Female,Unreported
11125,Rejected without Interview,492,3.8,3.87,,-0.98,Female,Asian
11128,Rejected without Interview,513,3.73,3.87,,0.68,Female,White/Caucasian
11208,Rejected without Interview,500,3.85,3.87,,0.33,Male,White/Caucasian
11306,Rejected without Interview,510,3.85,3.87,,-2.53,Female,African American
11407,Rejected without Interview,500,3.93,3.87,,-0.72,Female,Hispanic
11537,Rejected without Interview,504,3.76,3.87,,,Female,White/Caucasian
6208,Rejected without Interview,519,3.71,3.86,,0.22,Female,Asian
6219,Rejected without Interview,500,3.76,3.86,,-0.06,Female,Hispanic
6229,Rejected without Interview,500,3.62,3.86,,-1.7,Female,Hispanic
6275,Withdrew Application After Interview,514,3.83,3.86,,-1.64,Male,White/Caucasian
6422,Rejected without Interview,510,3.84,3.86,3.83,-0.28,Male,White/Caucasian
6446,Rejected without Interview,508,3.78,3.86,,0.29,Male,Asian
6454,Offered Admissions-Matriculated,504,3.8,3.86,,0.07,Female,Hispanic
6665,Rejected without Interview,513,3.82,3.86,,-1.42,Male,Asian
6667,Rejected without Interview,515,3.77,3.86,,-1.17,Male,White/Caucasian
6684,Rejected without Interview,510,3.78,3.86,,-0.14,Female,Asian
6699,Withdrew Application After Interview,520,3.81,3.86,,0.04,Male,White/Caucasian
6705,Rejected without Interview,512,3.78,3.86,,-1.5,Female,Asian
6736,Withdrew Application After Interview,511,3.74,3.86,,0.29,Female,Asian
6742,Rejected without Interview,510,3.92,3.86,,0.73,Male,Multiple
6865,Declined Admissions Offer,516,3.82,3.86,,1.74,Male,Multiple
6949,Rejected without Interview,510,3.81,3.86,4,0.75,Female,White/Caucasian
6979,Rejected without Interview,513,3.68,3.86,,-0.4,Female,Asian
7016,Rejected without Interview,509,3.78,3.86,,0.05,Female,Unreported
7022,Rejected without Interview,509,3.67,3.86,,0.96,Female,Unreported
7207,Withdrew Application Before Interview,513,3.93,3.86,,-0.43,Female,Hispanic
7228,Rejected without Interview,507,3.75,3.86,,-1.05,Female,Unreported
7290,Rejected without Interview,512,3.83,3.86,,-1.64,Male,White/Caucasian
7459,Rejected without Interview,506,3.71,3.86,,-0.17,Female,White/Caucasian
