Entry Year,Gender,Ethnicity,Overall GPA,Overall Science GPA,MCAT Highest,Final Status
2021,Female,Hispanic,3.3,2.93,495,RB
2021,Male,Asian,3.38,3.07,510,RB
2021,Male,African American,3.96,3.93,499,RB
2021,Male,Hispanic,3.43,3.52,503,RB
2021,Female,African American,3.23,2.94,492,RB
2021,Male,White/Caucasian,3.48,3.37,508,RB
2021,Male,White/Caucasian,3.43,3.23,513,RB
2021,Male,Hispanic,3.75,3.77,498,RB
2021,Male,Hispanic,3.68,3.73,509,RB
2021,Male,African American,2.52,2.08,503,RB
2021,Female,White/Caucasian,3.81,3.57,497,RB
2021,Female,Asian,3.75,3.66,506,RB
2021,Female,White/Caucasian,3.81,3.67,507,RB
2021,Male,Asian,3.27,3.1,515,RB
2021,Male,White/Caucasian,3.54,3.65,504,RB
2021,Male,White/Caucasian,3.97,3.96,509,RB
2021,Female,White/Caucasian,3.91,3.87,510,RB
2021,Female,African American,4,4,504,RB
2021,Male,White/Caucasian,4,4,522,RB
2021,Male,Asian,3.54,3.54,511,RB
2021,Female,Hispanic,4,4,492,RB
2021,Male,American Indian,3.29,3.11,508,RB
2021,Female,African American,3.06,2.9,501,RB
2021,Female,White/Caucasian,2.96,2.85,498,RB
2021,Female,Multiple,3.41,3.17,496,RB
2021,Male,Hispanic,3.16,2.83,498,RB
2021,Male,White/Caucasian,3.98,4,510,RB
2021,Male,White/Caucasian,3.86,3.77,501,RB
2021,Male,White/Caucasian,2.59,2.56,507,RB
2021,Female,White/Caucasian,3.8,3.63,503,RB
2021,Male,Asian,3.88,3.79,506,RB
2021,Male,Hispanic,3.49,3.38,508,RB
2021,Female,White/Caucasian,3.71,3.75,497,RB
2021,Male,African American,3.44,3.18,507,RB
2021,Male,White/Caucasian,3.77,3.76,510,RB
2021,Female,Hispanic,3.57,3.22,478,RB
2021,Male,White/Caucasian,3.59,3.57,512,RB
2021,Male,Asian,3.74,3.63,508,RB
2021,Female,Asian,3.92,3.86,514,RB
2021,Female,Asian,3.72,3.52,506,RB
2021,Male,Hispanic,3.84,3.74,517,RB
2021,Male,White/Caucasian,3.16,2.85,500,RB
2021,Male,White/Caucasian,3.93,3.94,518,RB
2021,Female,Asian,4,4,517,RB
2021,Male,Asian,3.21,2.95,497,RB
2021,Female,Hispanic,3.78,3.39,497,RB
2021,Male,White/Caucasian,3.44,3.31,506,RB
2021,Male,White/Caucasian,3.99,3.99,510,RB
2021,Male,White/Caucasian,3.45,2.91,495,RB
2021,Female,Asian,3.86,3.84,515,RB
2021,Female,Asian,2.35,2.03,484,RB
2021,Male,African American,3.36,3.16,496,RB
2021,Female,White/Caucasian,3.71,3.34,522,RB
2021,Male,White/Caucasian,3.69,3.64,501,RB
2021,Female,Unreported,3.91,3.86,502,RB
2021,Female,African American,3.66,3.41,504,RB
2021,Female,Asian,3.55,3.24,510,RB
2021,Female,Asian,3.98,3.97,515,RB
2021,Male,White/Caucasian,3.47,2.92,508,RB
2021,Female,Unreported,3.54,3.37,508,RB
2021,Male,Asian,3.76,3.65,499,RB
2021,Male,White/Caucasian,3.95,3.87,514,RB
2021,Female,Asian,3.68,3.61,509,RB
2021,Female,White/Caucasian,3.59,3.25,491,RB
2021,Male,White/Caucasian,3.33,3.42,496,RB
2021,Male,White/Caucasian,3.45,3.53,511,RB
2021,Male,Asian,3.91,3.89,509,RB
2021,Male,Asian,3.97,3.95,512,RB
2021,Female,White/Caucasian,3.77,3.61,506,RB
2021,Female,White/Caucasian,3.64,3.36,502,RB
2021,Male,Hispanic,3.24,3.27,489,RB
2021,Female,Hispanic,3.92,3.93,502,RB
2021,Male,White/Caucasian,3.33,2.94,510,RB
2021,Male,Unreported,3.2,2.83,512,RB
2021,Female,White/Caucasian,4,4,519,RB
2021,Male,Asian,3.85,3.84,507,RB
2021,Male,Hispanic,3.4,3.21,496,RB
2021,Female,White/Caucasian,3.45,2.96,493,RB
2021,Male,Asian,3.9,3.87,500,RB
2021,Female,Multiple,3.16,2.85,485,RB
2021,Male,White/Caucasian,3.85,3.85,500,RB
2021,Male,White/Caucasian,3.02,2.89,517,RB
2021,Female,African American,2.75,2.62,502,RB
2021,Female,Asian,3.7,3.53,509,RB
2021,Male,Multiple,3.48,3.63,509,RB
2021,Female,Asian,4,4,505,RB
2021,Female,Asian,4,4,516,RB
2021,Female,Asian,3.74,3.61,510,RB
2021,Female,Hispanic,2.5,2.37,482,RB
2021,Female,White/Caucasian,3.85,3.75,506,RB
2021,Female,White/Caucasian,3.86,3.84,487,RB
2021,Male,White/Caucasian,2.97,2.85,501,RB
2021,Male,White/Caucasian,3.6,3.18,508,RB
2021,Male,White/Caucasian,2.6,2.9,506,RB
2021,Female,White/Caucasian,3.66,3.42,501,RB
2021,Male,White/Caucasian,3.53,3.33,510,RB
2021,Male,Hispanic,3.58,3.3,507,RB
2021,Female,Multiple,3.76,3.67,514,RB
2021,Male,Multiple,3.61,3.49,,RB
2021,Male,Hispanic,3.28,2.9,507,RB
2021,Female,Asian,3.78,3.71,506,RB
2021,Male,Hispanic,3.67,3.56,496,RB
2021,Female,White/Caucasian,3.38,3.46,509,RB
2021,Male,Multiple,3.51,4,511,RB
2021,Female,White/Caucasian,3.64,3.41,498,RB
2021,Male,White/Caucasian,4,4,514,RB
2021,Male,White/Caucasian,3.36,3.22,506,RB
2021,Female,Hispanic,3.9,3.88,501,RB
2021,Female,Asian,3.91,3.91,512,RB
2021,Male,Asian,4,4,508,RB
2021,Female,African American,2.94,2.03,480,RB
2021,Female,Asian,3.52,3.48,513,RB
2021,Female,Asian,3.97,4,510,RB
2021,Female,White/Caucasian,3.97,3.95,508,RB
2021,Male,Asian,3.83,3.77,506,RB
2021,Male,Asian,3.54,3.2,503,RB
2021,Male,Asian,3.55,3.45,514,RB
2021,Female,Asian,3.36,2.97,496,RB
2021,Male,Asian,3.45,3.32,513,RB
2021,Female,Hispanic,3.74,3.49,505,RB
2021,Male,White/Caucasian,3.32,2.96,507,RB
2021,Female,Asian,3.71,3.5,515,RB
2021,Female,Unreported,4,4,514,RB
2021,Male,White/Caucasian,3.41,3.3,513,RB
2021,Male,White/Caucasian,3.7,3.59,497,RB
2021,Male,African American,3.47,3.52,500,RB
2021,Female,White/Caucasian,3.72,3.69,505,RB
2021,Male,White/Caucasian,3.92,4,501,RB
2021,Male,Asian,3.89,3.83,502,RB
2021,Female,White/Caucasian,4,4,511,RB
2021,Female,Asian,3.55,3.62,505,RB
2021,Male,White/Caucasian,3.91,4,510,RB
2021,Female,Asian,3.54,3.25,513,RB
2021,Female,Hispanic,3.96,3.95,488,RB
2021,Female,Asian,3.25,3.16,509,RB
2021,Female,White/Caucasian,4,4,512,RB
2021,Male,Hispanic,3.62,3.35,511,RB
2021,Female,Hispanic,2.99,2.69,500,RB
2021,Female,Hispanic,3.93,3.89,509,RB
2021,Female,Asian,3.83,3.75,511,RB
2021,Female,African American,3.11,2.79,485,RB
2021,Female,Asian,4,4,512,RB
2021,Female,Hispanic,3.54,3.32,506,RB
2021,Female,Asian,3.9,3.86,510,RB
2021,Female,African American,3.31,3.04,480,RB
2021,Male,Unreported,3.84,3.62,509,RB
2021,Female,Asian,3.62,3.54,494,RB
2021,Female,Asian,3.67,3.57,507,RB
2021,Male,Asian,3.6,3.41,501,RB
2021,Male,Multiple,3.6,3.62,496,RB
2021,Male,White/Caucasian,3.51,3.48,503,RB
2021,Male,White/Caucasian,3.96,3.95,520,RB
2021,Female,White/Caucasian,3.97,3.96,506,RB
2021,Male,African American,3.41,3.3,493,RB
2021,Male,White/Caucasian,3.32,3.15,506,RB
2021,Male,White/Caucasian,3.7,3.39,511,RB
2021,Male,Hispanic,3.62,3.49,505,RB
2021,Female,Asian,3.82,3.73,522,RB
2021,Male,White/Caucasian,3.88,3.9,500,RB
2021,Female,White/Caucasian,3.76,3.68,500,RB
2021,Male,White/Caucasian,3.96,3.94,509,RB
2021,Male,Hispanic,3.52,3.55,506,RB
2021,Female,White/Caucasian,4,4,507,RB
2021,Female,White/Caucasian,3.71,3.61,507,RB
2021,Male,Asian,3.92,3.86,515,RB
2021,Male,African American,3.54,3.48,505,RB
2021,Male,White/Caucasian,3.54,3.91,510,RB
2021,Female,African American,2.84,2.57,497,RB
2021,Female,Multiple,4,4,517,RB
2021,Male,White/Caucasian,3.88,3.9,521,RB
2021,Male,White/Caucasian,3.95,3.9,504,RB
2021,Female,African American,3.74,3.8,503,RB
2021,Male,White/Caucasian,3.79,3.81,512,RB
2021,Male,White/Caucasian,3.99,4,500,RB
2021,Female,White/Caucasian,4,4,520,RB
2021,Male,Hispanic,3.45,3.22,489,RB
2021,Female,Asian,3.83,3.92,505,RB
2021,Female,Asian,3.74,3.48,504,RB
2021,Female,Asian,3.86,3.82,517,RB
2021,Male,White/Caucasian,4,4,519,RB
2021,Male,White/Caucasian,3.9,3.84,516,RB
2021,Female,Unreported,3.48,3.55,519,RB
2021,Female,Asian,3.26,2.71,500,RB
2021,Female,White/Caucasian,3.65,3.39,516,RB
2021,Female,White/Caucasian,4,4,513,RB
2021,Female,Asian,3.73,3.58,509,RB
2021,Female,White/Caucasian,4,4,505,RB
2021,Male,White/Caucasian,3.95,3.91,510,RB
2021,Female,Unreported,3.8,3.46,519,RB
2021,Male,Asian,3.49,3.19,507,RB
2021,Female,Asian,3.68,3.47,508,RB
2021,Female,Asian,4,4,502,RB
2021,Female,White/Caucasian,3.62,3.34,503,RB
2021,Male,Asian,3.88,3.86,510,RB
2021,Male,Asian,3.96,4,515,RB
2021,Male,White/Caucasian,3.96,4,514,RB
2021,Male,Hispanic,3.98,3.94,495,RB
2021,Male,White/Caucasian,3.68,3.43,505,RB
2021,Male,Multiple,3.9,3.93,508,RB
2021,Male,Hispanic,3.55,3.43,503,RB
2021,Male,White/Caucasian,3.96,3.95,494,RB
2021,Male,Unreported,3.7,3.55,519,RB
2021,Female,Asian,3.88,3.84,504,RB
2021,Male,White/Caucasian,3.87,3.79,517,RB
2021,Female,African American,3.07,2.97,501,RB
2021,Male,White/Caucasian,3.84,3.87,505,RB
2021,Female,Hispanic,3.61,3.35,482,RB
2021,Male,Hispanic,3.72,3.94,508,RB
2021,Female,White/Caucasian,3.79,3.8,524,RB
2021,Female,Hispanic,3.28,2.97,504,RB
2021,Male,White/Caucasian,3.83,3.7,505,RB
2021,Female,White/Caucasian,3.82,3.71,513,RB
2021,Male,Hispanic,3.97,3.96,508,RB
2021,Male,White/Caucasian,3.31,3.1,506,RB
2021,Female,White/Caucasian,3.79,3.62,501,RB
2021,Female,White/Caucasian,2.95,2.63,503,RB
2021,Female,African American,3.4,3.22,511,RB
2021,Male,Asian,3.73,3.59,514,RB
2021,Male,Asian,4,4,524,RB
2021,Male,Asian,3.83,3.76,510,RB
2021,Male,White/Caucasian,3.82,3.77,511,RB
2021,Female,White/Caucasian,4,4,520,RB
2021,Male,Hispanic,3.74,3.8,489,RB
2021,Male,White/Caucasian,3.96,4,517,RB
2021,Female,White/Caucasian,3.86,3.78,522,RB
2021,Male,White/Caucasian,3.92,3.87,514,RB
2021,Male,Hispanic,3.83,3.86,496,RB
2021,Male,White/Caucasian,3.62,3.44,508,RB
2021,Male,Unreported,3.92,4,507,RB
2021,Male,White/Caucasian,3.91,3.88,519,RB
2021,Female,Multiple,2.61,2.1,483,RB
2021,Male,Hispanic,3.7,3.81,508,RB
2021,Female,White/Caucasian,3.9,3.75,501,RB
2021,Female,White/Caucasian,3.67,3.6,509,RB
2021,Male,Hispanic,3.56,3.85,520,RB
2021,Male,Asian,3.83,3.74,517,RB
2021,Male,White/Caucasian,4,4,517,RB
2021,Female,White/Caucasian,3.89,3.73,511,RB
2021,Male,White/Caucasian,3.78,3.67,510,RB
2021,Male,White/Caucasian,3.49,3.42,517,RB
2021,Male,White/Caucasian,3.57,3.38,510,RB
2021,Female,White/Caucasian,3.9,3.83,511,RB
2021,Female,Hispanic,3.4,3.07,498,RB
2021,Male,White/Caucasian,3.62,3.55,500,RB
2021,Female,Multiple,3.91,3.83,498,RB
2021,Male,Asian,3.69,3.71,508,RB
2021,Male,Hispanic,3.83,3.81,502,RB
2021,Female,Hispanic,3.51,3.49,490,RB
2021,Female,Hispanic,3.94,4,510,RB
2021,Female,Hispanic,3.65,3.37,504,RB
2021,Male,White/Caucasian,3.73,3.63,,RB
2021,Female,White/Caucasian,3.6,3.36,515,RB
2021,Female,White/Caucasian,3.6,3.54,518,RB
2021,Male,White/Caucasian,3.97,3.94,509,RB
2021,Male,White/Caucasian,3.6,3.32,507,RB
2021,Female,Asian,3.89,3.85,510,RB
2021,Male,White/Caucasian,4,4,516,RB
2021,Female,Unreported,3.97,3.95,518,RB
2021,Female,White/Caucasian,3.54,3.31,506,RB
2021,Female,Hispanic,3.81,3.74,498,RB
2021,Female,White/Caucasian,3.9,3.81,509,RB
2021,Male,White/Caucasian,3.82,3.83,514,RB
2021,Male,White/Caucasian,3.98,4,518,RB
2021,Male,White/Caucasian,4,4,521,RB
2021,Female,Asian,3.5,3.24,515,RB
2021,Male,Asian,4,4,516,RB
2021,Female,Unreported,3.6,3.29,508,RB
2021,Male,Asian,3.97,3.94,525,RB
2021,Female,African American,3.34,3,488,RB
2021,Male,Asian,3.61,3.42,506,RB
2021,Female,White/Caucasian,3.95,3.89,500,RB
2021,Male,White/Caucasian,3.39,2.8,514,RB
2021,Female,Asian,3.48,3.2,505,RB
2021,Female,White/Caucasian,4,4,504,RB
2021,Female,White/Caucasian,3.89,3.81,504,RB
2021,Male,Asian,3.56,3.4,506,RB
2021,Male,White/Caucasian,3.16,3.17,520,RB
2021,Male,Hispanic,3.71,3.67,502,RB
2021,Female,African American,2.79,2.47,483,RB
2021,Male,White/Caucasian,3.56,3.42,505,RB
2021,Female,Asian,4,4,523,RB
2021,Female,Asian,3.82,3.66,501,RB
2021,Female,White/Caucasian,3.97,3.94,496,RB
2021,Male,Hispanic,3.75,3.58,503,RB
2021,Female,White/Caucasian,3.77,3.68,507,RB
2021,Male,Asian,3.77,3.72,512,RB
2021,Female,Hispanic,3.83,3.73,503,RB
2021,Male,African American,3.77,3.8,505,RB
2021,Female,Hispanic,3.96,4,506,RB
2021,Female,Asian,3.94,3.9,504,RB
2021,Male,White/Caucasian,3.68,3.67,522,RB
2021,Male,Asian,4,4,516,RB
2021,Female,Asian,3.55,3.56,511,RB
2021,Female,Hispanic,3.79,3.59,495,RB
2021,Female,Asian,3.72,3.6,495,RB
2021,Female,Asian,3.92,3.87,509,RB
2021,Male,Asian,3.46,3.4,506,RB
2021,Female,Asian,3.72,3.57,509,RB
2021,Female,Asian,3.84,3.71,512,RB
2021,Female,Unreported,3.6,3.35,511,RB
2021,Female,White/Caucasian,3.57,3.47,512,RB
2021,Male,African American,3.53,3.34,515,RB
2021,Female,Asian,3.16,3.11,507,RB
2021,Female,Asian,3.89,3.81,509,RB
2021,Male,White/Caucasian,3.66,3.61,515,RB
2021,Male,Asian,3.52,3.14,505,RB
2021,Female,White/Caucasian,3.33,3.04,505,RB
2021,Female,Asian,3.93,3.87,510,RB
2021,Female,Asian,3.88,3.84,518,RB
2021,Female,Asian,3.74,3.63,508,RB
2021,Female,Asian,3.54,3.44,514,RB
2021,Male,Asian,3.72,3.67,514,RB
2021,Female,Asian,3.92,3.95,509,RB
2021,Male,White/Caucasian,4,4,525,RB
2021,Male,Asian,3.77,3.77,524,RB
2021,Male,African American,3.57,3.33,496,RB
2021,Female,White/Caucasian,3.43,3.25,501,RB
2021,Male,White/Caucasian,3.83,3.81,520,RB
2021,Female,Multiple,3.99,4,510,RB
2021,Male,White/Caucasian,3.69,3.89,508,RB
2021,Female,White/Caucasian,3.94,3.94,513,RB
2021,Female,Asian,3.81,3.66,513,RB
2021,Female,White/Caucasian,3.04,2.83,501,RB
2021,Female,Hispanic,3.8,3.63,496,RB
2021,Female,Hispanic,3.53,3.21,503,RB
2021,Female,Asian,3.92,3.95,507,RB
2021,Female,Hispanic,3.46,3.16,497,RB
2021,Female,African American,3.74,3.61,506,RB
2021,Male,Hispanic,3.96,3.93,513,RB
2021,Male,Multiple,3.86,4,515,RB
2021,Male,Asian,3.8,3.69,497,RB
2021,Female,African American,3.73,3.41,501,RB
2021,Female,Hispanic,3.92,4,508,RB
2021,Male,Asian,3.89,3.91,520,RB
2021,Female,Asian,3.88,3.84,515,RB
2021,Female,African American,3.51,3.27,484,RB
2021,Male,Asian,3.91,3.91,512,RB
2021,Female,White/Caucasian,3.83,3.69,515,RB
2021,Male,White/Caucasian,3.51,3.38,516,RB
2021,Female,Asian,3.94,3.86,502,RB
2021,Female,White/Caucasian,3.44,3.18,513,RB
2021,Male,Asian,3.88,3.79,510,RB
2021,Male,Asian,3.91,3.82,502,RB
2021,Male,Asian,3.05,2.35,493,RB
2021,Male,African American,3.36,3.31,491,RB
2021,Female,Asian,3.82,3.73,505,RB
2021,Male,White/Caucasian,3.72,3.24,491,RB
2021,Male,White/Caucasian,4,4,522,RB
2021,Male,Asian,4,4,505,RB
2021,Male,White/Caucasian,4,4,515,RB
2021,Female,Unreported,3.79,3.68,514,RB
2021,Male,Asian,4,4,520,RB
2021,Female,White/Caucasian,3.88,3.85,500,RB
2021,Female,White/Caucasian,3.97,3.94,507,RB
2021,Female,White/Caucasian,3.48,3.41,510,RB
2021,Male,White/Caucasian,3.72,3.67,514,RB
2021,Male,White/Caucasian,3.56,3.29,509,RB
2021,Male,White/Caucasian,3.83,3.7,515,RB
2021,Female,White/Caucasian,3.72,3.61,502,RB
2021,Female,Asian,3.22,2.83,501,RB
2021,Male,White/Caucasian,3.91,3.87,522,RB
2021,Female,White/Caucasian,3.89,3.88,509,RB
2021,Female,White/Caucasian,3.95,3.91,507,RB
2021,Female,Asian,3.97,3.96,525,RB
2021,Male,Hispanic,3.75,3.68,505,RB
2021,Male,Asian,3.71,3.6,520,RB
2021,Female,Unreported,4,4,513,RB
2021,Female,Asian,3.91,3.9,505,RB
2021,Female,Asian,3.93,3.88,492,RB
2021,Female,Asian,3.28,3.34,505,RB
2021,Female,Asian,3.78,3.86,507,RB
2021,Female,White/Caucasian,3.85,3.43,520,RB
2021,Female,African American,3.9,3.94,498,RB
2021,Female,Asian,3.97,3.96,515,RB
2021,Male,White/Caucasian,3.77,3.92,519,RB
2021,Female,Asian,3.92,3.83,508,RB
2021,Male,Asian,3.93,3.88,514,RB
2021,Female,White/Caucasian,3.82,3.81,507,RB
2021,Female,Asian,3.96,3.92,504,RB
2021,Female,Unreported,3.47,3.35,498,RB
2021,Male,Asian,3.98,3.96,505,RB
2021,Male,White/Caucasian,3.97,4,510,RB
2021,Female,Asian,3.54,3.55,503,RB
2021,Female,Hispanic,3.55,3.38,505,RB
2021,Male,Hispanic,3.97,3.98,521,RB
2021,Male,Asian,3.84,3.88,511,RB
2021,Male,Hispanic,3.13,2.93,499,RB
2021,Female,Asian,3.5,3.46,510,RB
2021,Female,Asian,3.49,3.31,501,RB
2021,Female,White/Caucasian,4,4,505,RB
2021,Female,Asian,3.86,3.78,510,RB
2021,Male,Asian,4,4,524,RB
2021,Female,Asian,3.1,2.91,491,RB
2021,Female,White/Caucasian,3.69,3.63,505,RB
2021,Male,Asian,3.92,3.86,512,RB
2021,Female,White/Caucasian,3.57,3.72,499,RB
2021,Male,White/Caucasian,3.95,3.96,499,RB
2021,Male,Hispanic,3.56,3.45,492,RB
2021,Male,White/Caucasian,3.68,3.82,498,RB
2021,Male,White/Caucasian,3.83,3.71,518,RB
2021,Female,Asian,4,4,509,RB
2021,Male,Hispanic,3.07,2.81,503,RB
2021,Female,White/Caucasian,3.68,3.41,495,RB
2021,Female,White/Caucasian,3.86,3.83,517,RB
2021,Female,White/Caucasian,3.18,3.06,510,RB
2021,Female,Hispanic,3.49,3.22,500,RB
2021,Male,White/Caucasian,3.88,3.88,518,RB
2021,Female,White/Caucasian,3.41,3.22,512,RB
2021,Male,White/Caucasian,2.89,2.91,499,RB
2021,Male,Multiple,3.5,3.19,506,RB
2021,Female,Asian,3.42,3.29,501,RB
2021,Female,White/Caucasian,3.66,3.31,492,RB
2021,Female,African American,3.77,3.76,503,RB
2021,Male,Asian,3.42,3.16,500,RB
2021,Male,White/Caucasian,3.34,3.63,501,RB
2021,Female,Asian,3.52,3.2,512,RB
2021,Male,Asian,3.9,3.84,514,RB
2021,Female,Unreported,4,4,509,RB
2021,Female,Hispanic,2.84,2.71,498,RB
2021,Female,Hispanic,3.82,3.63,505,RB
2021,Male,White/Caucasian,3.84,3.76,508,RB
2021,Female,White/Caucasian,4,4,517,RB
2021,Female,Asian,3.45,3.21,510,RB
2021,Female,Hispanic,2.74,1.95,486,RB
2021,Male,Hispanic,2.96,2.77,483,RB
2021,Male,Asian,3.69,3.63,506,RB
2021,Female,Asian,3.95,3.92,515,RB
2021,Male,Hispanic,4,4,521,RB
2021,Male,Hispanic,3.53,3.62,505,RB
2021,Male,White/Caucasian,3.73,3.53,510,RB
2021,Female,White/Caucasian,3.76,3.39,495,RB
2021,Female,Hispanic,3.45,3.35,511,RB
2021,Female,White/Caucasian,3.78,3.63,501,RB
2021,Female,Asian,3.77,3.59,502,RB
2021,Male,Hispanic,2.92,2.77,487,RB
2021,Male,White/Caucasian,3.7,3.53,496,RB
2021,Male,White/Caucasian,3.67,3.51,502,RB
2021,Female,White/Caucasian,3.43,2.92,511,RB
2021,Female,Multiple,3.67,3.52,499,RB
2021,Female,Asian,4,4,516,RB
2021,Female,White/Caucasian,3.73,3.65,518,RB
2021,Female,Asian,4,4,519,RB
2021,Female,White/Caucasian,3.54,3.32,506,RB
2021,Male,Asian,3.89,3.76,513,RB
2021,Male,Asian,3.14,2.94,491,RB
2021,Male,Asian,3.94,3.92,505,RB
2021,Female,Asian,3.87,3.82,511,RB
2021,Male,Hispanic,3.55,3.34,510,RB
2021,Male,Asian,4,4,514,RB
2021,Male,White/Caucasian,3.65,3.58,511,RB
2021,Female,White/Caucasian,3.93,3.94,522,RB
2021,Male,Asian,3.97,4,518,RB
2021,Female,White/Caucasian,3.96,3.94,506,RB
2021,Female,Unreported,3.6,3.55,501,RB
2021,Female,White/Caucasian,3.7,3.46,515,RB
2021,Female,White/Caucasian,3.36,3.25,515,RB
2021,Female,White/Caucasian,4,4,520,RB
2021,Male,White/Caucasian,3.68,3.56,509,RB
2021,Male,Asian,3.82,3.91,511,RB
2021,Male,Asian,3.86,3.85,512,RB
2021,Male,Asian,3.93,3.93,504,RB
2021,Female,Unreported,3.67,3.62,509,RB
2021,Male,White/Caucasian,4,4,520,RB
2021,Female,Multiple,3.77,3.61,506,RB
2021,Female,White/Caucasian,3.61,3.66,506,RB
2021,Female,Asian,3.95,3.93,513,RB
2021,Female,White/Caucasian,3.46,3.43,507,RB
2021,Female,White/Caucasian,3.8,3.84,516,RB
2021,Female,African American,2.8,2.97,503,RB
2021,Female,Unreported,3.7,3.54,511,RB
2021,Female,Asian,3.84,3.8,512,RB
2021,Male,Asian,3.94,3.91,514,RB
2021,Female,White/Caucasian,3.87,3.78,512,RB
2021,Female,Asian,3.86,3.84,520,RB
2021,Female,Hispanic,3.56,3.48,501,RB
2021,Female,Asian,3.83,3.64,509,RB
2021,Female,White/Caucasian,3.59,3.15,509,RB
2021,Male,Asian,3.67,3.59,513,RB
2021,Female,African American,3.19,2.88,498,RB
2021,Male,Asian,3.8,3.77,513,RB
2021,Female,Asian,3.74,3.59,512,RB
2021,Female,White/Caucasian,4,4,518,RB
2021,Female,Asian,3.95,3.88,521,RB
2021,Female,Hispanic,3.51,3.26,500,RB
2021,Female,Asian,3.74,3.57,517,RB
2021,Female,Asian,3.59,3.28,507,RB
2021,Female,White/Caucasian,3.59,3.21,498,RB
2021,Female,White/Caucasian,3.71,3.65,514,RB
2021,Female,African American,3.69,3.54,497,RB
2021,Male,Asian,4,4,524,RB
2021,Male,White/Caucasian,3.48,3.62,508,RB
2021,Female,White/Caucasian,3.83,3.72,497,RB
2021,Female,White/Caucasian,3.64,3.7,507,RB
2021,Female,Asian,3.85,3.75,511,RB
2021,Female,White/Caucasian,3.31,3.12,490,RB
2021,Male,Asian,4,4,523,RB
2021,Female,White/Caucasian,3.78,3.62,514,RB
2021,Male,White/Caucasian,3.65,3.69,505,RB
2021,Male,Asian,2.98,2.71,505,RB
2021,Male,Asian,3.8,3.79,514,RB
2021,Male,Asian,3.9,3.89,499,RB
2021,Female,Asian,3.87,3.92,499,RB
2021,Female,White/Caucasian,3.17,3.22,507,RB
2021,Male,Asian,3.9,3.96,517,RB
2021,Female,African American,3.97,3.94,503,RB
2021,Female,Asian,3.58,3.13,507,RB
2021,Female,White/Caucasian,3.88,3.84,506,RB
2021,Female,Asian,3.94,3.95,513,RB
2021,Female,Multiple,4,4,506,RB
2021,Male,Asian,3.84,3.74,503,RB
2021,Male,White/Caucasian,3.61,3.6,503,RB
2021,Male,White/Caucasian,3.81,3.92,503,RB
2021,Male,White/Caucasian,4,4,524,RB
2021,Female,White/Caucasian,4,4,516,RB
2021,Male,Asian,3.94,3.94,505,RB
2021,Male,Asian,3.92,3.88,518,RB
2021,Male,White/Caucasian,3.45,3.35,516,RB
2021,Male,Multiple,3.72,3.5,519,RB
2021,Female,Hispanic,3.55,3.21,501,RB
2021,Female,Asian,4,4,511,RB
2021,Female,White/Caucasian,3.92,4,498,RB
2021,Female,White/Caucasian,4,4,525,RB
2021,Female,Asian,3.7,3.67,512,RB
2021,Male,White/Caucasian,3.93,3.99,512,RB
2021,Female,White/Caucasian,3.9,3.83,502,RB
2021,Female,White/Caucasian,3.49,2.88,491,RB
2021,Female,Multiple,3.76,3.62,510,RB
2021,Male,White/Caucasian,3.45,3.27,506,RB
2021,Female,African American,2.99,3.2,501,RB
2021,Male,White/Caucasian,3.97,3.95,517,RB
2021,Male,Asian,3.17,3.17,493,RB
2021,Female,Asian,3.83,3.8,504,RB
2021,Male,Asian,3.62,3.59,510,RB
2021,Male,Asian,3.28,3.42,510,RB
2021,Female,White/Caucasian,3.51,3.19,502,RB
2021,Male,African American,3.87,3.81,516,RB
2021,Female,Asian,4,4,495,RB
2021,Male,Hispanic,3.86,3.83,501,RB
2021,Male,African American,3.52,3.35,506,RB
2021,Female,White/Caucasian,3.58,3.43,497,RB
2021,Female,African American,3.62,3.33,493,RB
2021,Male,Unreported,3.45,2.86,507,RB
2021,Female,White/Caucasian,3.3,3.08,505,RB
2021,Female,White/Caucasian,3.8,3.69,494,RB
2021,Female,Asian,3.86,3.73,503,RB
2021,Female,White/Caucasian,3.96,3.96,521,RB
2021,Male,African American,2.5,2.68,479,RB
2021,Female,Asian,3.66,3.49,514,RB
2021,Male,White/Caucasian,3.76,3.58,512,RB
2021,Female,White/Caucasian,3.83,3.86,498,RB
2021,Male,Hispanic,3.71,3.71,500,RB
2021,Female,Hispanic,3.32,3.07,507,RB
2021,Female,Hispanic,3.71,3.67,502,RB
2021,Male,Hispanic,3.53,3.52,501,RB
2021,Female,White/Caucasian,3.31,3.14,509,RB
2021,Female,Asian,3.72,3.35,508,RB
2021,Male,White/Caucasian,3.75,3.77,519,RB
2021,Female,White/Caucasian,3.54,3.4,502,RB
2021,Female,Asian,4,4,522,RB
2021,Male,Hispanic,3.45,3.61,487,RB
2021,Female,Asian,3.74,3.61,509,RB
2021,Male,Hispanic,3.92,3.96,505,RB
2021,Male,Asian,4,4,528,RB
2021,Male,Multiple,3.76,3.68,511,RB
